Timestamp,Component,ErrorType,Metric1,Metric2,RootCause
2025-05-03 12:43:37.427783,Switch,Overload,17.686321209391565,0.249277866366382,SoftwareBug
2025-05-03 12:44:07.427783,Router,ConfigError,66.21273488542488,0.4856598756065795,DDoSAttack
2025-05-03 12:44:37.427783,Firewall,PowerFailure,15.794637242176812,0.5421581075233489,NetworkCongestion
2025-05-03 12:45:07.427783,Server,PacketDrop,90.41636839560748,0.7662881375898254,NetworkCongestion
2025-05-03 12:45:37.427783,LoadBalancer,PowerFailure,23.06346456614133,0.3932736576589891,DDoSAttack
2025-05-03 12:46:07.427783,Server,Overload,29.14022662882448,0.4399603764622122,PowerIssue
2025-05-03 12:46:37.427783,Switch,Overload,85.09063221509997,0.534959915933831,PowerIssue
2025-05-03 12:47:07.427783,Firewall,ConnectionReset,45.84676101457238,0.3943870997416406,DDoSAttack
2025-05-03 12:47:37.427783,LoadBalancer,ConnectionReset,2.399594580007302,0.914548079101156,PowerIssue
2025-05-03 12:48:07.427783,Server,ConnectionReset,49.45862512026458,0.8512519666342522,DDoSAttack
2025-05-03 12:48:37.427783,Router,ConnectionReset,8.454333538012303,0.4549736950778783,Misconfiguration
2025-05-03 12:49:07.427783,Switch,HighLatency,98.53447186873106,0.0001948623373171,NetworkCongestion
2025-05-03 12:49:37.427783,Firewall,ConnectionReset,58.81115704556024,0.9009344955292806,PowerIssue
2025-05-03 12:50:07.427783,Switch,HighLatency,25.653261761097845,0.1243365734394652,SoftwareBug
2025-05-03 12:50:37.427783,Router,HighLatency,56.37176795476178,0.2445124151940462,Misconfiguration
2025-05-03 12:51:07.427783,Firewall,ConfigError,7.686710338175484,0.1523612843653982,HardwareFailure
2025-05-03 12:51:37.427783,Switch,HighLatency,79.9891304268817,0.1798155699810237,Misconfiguration
2025-05-03 12:52:07.427783,BaseStation,HighLatency,92.53280538641636,0.8028775378898347,Misconfiguration
2025-05-03 12:52:37.427783,Router,ConnectionReset,87.44443882061596,0.5795014416659242,Misconfiguration
2025-05-03 12:53:07.427783,Router,HighLatency,34.17576022985628,0.9560951631253484,SoftwareBug
2025-05-03 12:53:37.427783,Router,PowerFailure,32.57681196433685,0.2314535123237164,NetworkCongestion
2025-05-03 12:54:07.427783,BaseStation,ConnectionReset,3.50876112163,0.485634908131234,PowerIssue
2025-05-03 12:54:37.427783,BaseStation,PacketDrop,65.14003587009168,0.97742836908247,SoftwareBug
2025-05-03 12:55:07.427783,Server,ConnectionReset,53.49047841897949,0.8264435142747697,SoftwareBug
2025-05-03 12:55:37.427783,LoadBalancer,HighLatency,45.93463713273414,0.7286156791204911,DDoSAttack
2025-05-03 12:56:07.427783,Switch,PowerFailure,90.7630953334707,0.1889752013707919,PowerIssue
2025-05-03 12:56:37.427783,Server,ConnectionReset,16.787890108284632,0.7694054009097161,DDoSAttack
2025-05-03 12:57:07.427783,Switch,PowerFailure,0.9666266690182336,0.3475651225959177,DDoSAttack
2025-05-03 12:57:37.427783,LoadBalancer,PacketDrop,7.331645212076543,0.5305368970467577,Misconfiguration
2025-05-03 12:58:07.427783,BaseStation,Overload,22.33714378273689,0.6091612130395402,DDoSAttack
2025-05-03 12:58:37.427783,LoadBalancer,PacketDrop,3.328554926345695,0.6093637115242541,HardwareFailure
2025-05-03 12:59:07.427783,BaseStation,Overload,50.28437106431355,0.7265234719135164,Misconfiguration
2025-05-03 12:59:37.427783,LoadBalancer,ConfigError,31.409045523357804,0.6617020926422056,Misconfiguration
2025-05-03 13:00:07.427783,Server,Overload,18.048300806813263,0.0683708793105898,DDoSAttack
2025-05-03 13:00:37.427783,Firewall,ConfigError,75.00840749486622,0.4573470259491072,DDoSAttack
2025-05-03 13:01:07.427783,Server,ConnectionReset,20.445132623253,0.6640216067199792,NetworkCongestion
2025-05-03 13:01:37.427783,Switch,ConfigError,68.76051009937932,0.2959929821657286,Misconfiguration
2025-05-03 13:02:07.427783,Server,PowerFailure,34.92649058476389,0.3130566872163897,HardwareFailure
2025-05-03 13:02:37.427783,Router,ConfigError,51.18277606625546,0.1245675477546155,SoftwareBug
2025-05-03 13:03:07.427783,Switch,PowerFailure,93.386703985132,0.4186149859748553,DDoSAttack
2025-05-03 13:03:37.427783,LoadBalancer,Overload,3.735163481581283,0.9868304343061748,Misconfiguration
2025-05-03 13:04:07.427783,Switch,Overload,50.02645074774619,0.2853193612880373,SoftwareBug
2025-05-03 13:04:37.427783,Firewall,Overload,85.44229603276182,0.5314368926860981,DDoSAttack
2025-05-03 13:05:07.427783,BaseStation,ConfigError,58.79742483703485,0.7432372527790844,NetworkCongestion
2025-05-03 13:05:37.427783,LoadBalancer,Overload,27.687051696515663,0.0134972708842706,DDoSAttack
2025-05-03 13:06:07.427783,Switch,ConfigError,39.76811351450343,0.9004395595982989,HardwareFailure
2025-05-03 13:06:37.427783,LoadBalancer,ConfigError,68.02656287285745,0.3865501847249385,PowerIssue
2025-05-03 13:07:07.427783,LoadBalancer,HighLatency,89.08118943138031,0.8691159867109822,PowerIssue
2025-05-03 13:07:37.427783,LoadBalancer,HighLatency,4.10663737466116,0.038947658899478,DDoSAttack
2025-05-03 13:08:07.427783,BaseStation,ConfigError,7.153882189037642,0.1456635518636758,NetworkCongestion
2025-05-03 13:08:37.427783,Server,PowerFailure,32.50515236095875,0.3225294544775592,HardwareFailure
2025-05-03 13:09:07.427783,LoadBalancer,ConnectionReset,23.2779684437479,0.3454617730632787,DDoSAttack
2025-05-03 13:09:37.427783,Router,PacketDrop,26.4930886222406,0.8477942230280165,SoftwareBug
2025-05-03 13:10:07.427783,Firewall,HighLatency,22.126999862588093,0.0112011153882352,NetworkCongestion
2025-05-03 13:10:37.427783,BaseStation,ConfigError,19.58250488551577,0.6411117764696795,Misconfiguration
2025-05-03 13:11:07.427783,Switch,PacketDrop,13.062396686929178,0.1313124361785502,SoftwareBug
2025-05-03 13:11:37.427783,BaseStation,HighLatency,93.3954131795238,0.8232156507110494,DDoSAttack
2025-05-03 13:12:07.427783,Switch,ConnectionReset,14.418946390615304,0.7785732659579123,Misconfiguration
2025-05-03 13:12:37.427783,BaseStation,PowerFailure,20.440377476553618,0.4999210274112006,Misconfiguration
2025-05-03 13:13:07.427783,Switch,ConfigError,24.62657239807857,0.2126872255123751,SoftwareBug
2025-05-03 13:13:37.427783,LoadBalancer,ConnectionReset,93.30148731304206,0.6344953909655563,Misconfiguration
2025-05-03 13:14:07.427783,Server,HighLatency,75.57141336010848,0.1562583176576456,PowerIssue
2025-05-03 13:14:37.427783,Switch,ConfigError,78.96994303155147,0.1900237925926534,SoftwareBug
2025-05-03 13:15:07.427783,Switch,PacketDrop,10.475825953849805,0.6266899022253577,NetworkCongestion
2025-05-03 13:15:37.427783,Router,Overload,83.63098750156716,0.9912284460886244,PowerIssue
2025-05-03 13:16:07.427783,Switch,PowerFailure,40.8193081817418,0.8910608372525463,NetworkCongestion
2025-05-03 13:16:37.427783,Router,HighLatency,26.28230262123888,0.5931073576836771,HardwareFailure
2025-05-03 13:17:07.427783,Firewall,PowerFailure,57.575008352031055,0.5385367687674237,NetworkCongestion
2025-05-03 13:17:37.427783,LoadBalancer,ConfigError,82.21829058167339,0.9983848800081084,SoftwareBug
2025-05-03 13:18:07.427783,Router,Overload,77.86521510749094,0.5473971476338937,NetworkCongestion
2025-05-03 13:18:37.427783,Server,ConnectionReset,88.99974825811321,0.4201165219594439,HardwareFailure
2025-05-03 13:19:07.427783,LoadBalancer,PowerFailure,92.8132186015444,0.9095555357753414,Misconfiguration
2025-05-03 13:19:37.427783,Router,PacketDrop,23.812207142774955,0.2341842958692882,SoftwareBug
2025-05-03 13:20:07.427783,LoadBalancer,HighLatency,42.38578941692717,0.0975259902968089,DDoSAttack
2025-05-03 13:20:37.427783,LoadBalancer,PacketDrop,1.4628539205070012,0.6340900343618303,PowerIssue
2025-05-03 13:21:07.427783,LoadBalancer,PowerFailure,87.932165926506,0.095849633768749,PowerIssue
2025-05-03 13:21:37.427783,Firewall,Overload,15.457215147476756,0.3731485369529601,NetworkCongestion
2025-05-03 13:22:07.427783,Server,ConnectionReset,86.14748123426943,0.4235773855817205,PowerIssue
2025-05-03 13:22:37.427783,BaseStation,ConnectionReset,32.93873219865964,0.5475380670492331,HardwareFailure
2025-05-03 13:23:07.427783,BaseStation,PacketDrop,36.81335899811382,0.9916595457479624,DDoSAttack
2025-05-03 13:23:37.427783,Router,ConfigError,3.9132254483859374,0.2209817233331807,PowerIssue
2025-05-03 13:24:07.427783,LoadBalancer,ConfigError,32.68787897653196,0.375756378506912,NetworkCongestion
2025-05-03 13:24:37.427783,Router,Overload,88.83636828012641,0.132240124410658,PowerIssue
2025-05-03 13:25:07.427783,Firewall,ConnectionReset,2.554740112160414,0.6076135260332347,Misconfiguration
2025-05-03 13:25:37.427783,Firewall,PacketDrop,40.63274730467253,0.7276731823078335,Misconfiguration
2025-05-03 13:26:07.427783,Switch,PacketDrop,3.1399629812741137,0.4820768232358788,PowerIssue
2025-05-03 13:26:37.427783,Firewall,PacketDrop,37.0923425109065,0.245831268289971,SoftwareBug
2025-05-03 13:27:07.427783,Switch,PowerFailure,17.26406407802912,0.6208882691817477,DDoSAttack
2025-05-03 13:27:37.427783,Server,Overload,25.2218393268372,0.5391577233688495,PowerIssue
2025-05-03 13:28:07.427783,Router,ConfigError,87.7598373161419,0.1711857234037177,Misconfiguration
2025-05-03 13:28:37.427783,Server,ConfigError,43.6049220621891,0.4056819005021302,Misconfiguration
2025-05-03 13:29:07.427783,Firewall,PowerFailure,27.379799140191217,0.4351970916351949,HardwareFailure
2025-05-03 13:29:37.427783,Server,HighLatency,58.93383779505478,0.9826177537714328,NetworkCongestion
2025-05-03 13:30:07.427783,Server,PowerFailure,14.210695983258235,0.8492858321555218,HardwareFailure
2025-05-03 13:30:37.427783,Server,Overload,25.939160742085587,0.7343707882735938,SoftwareBug
2025-05-03 13:31:07.427783,Firewall,PacketDrop,54.62479676028885,0.8887770255029475,NetworkCongestion
2025-05-03 13:31:37.427783,LoadBalancer,PowerFailure,23.75230418480688,0.735484405828715,PowerIssue
2025-05-03 13:32:07.427783,Server,PacketDrop,67.91277374008733,0.9034018551257332,PowerIssue
2025-05-03 13:32:37.427783,Switch,Overload,49.149130225952256,0.0545531148795079,SoftwareBug
2025-05-03 13:33:07.427783,Firewall,Overload,77.19890702546908,0.4560662092669165,DDoSAttack
2025-05-03 13:33:37.427783,Server,ConnectionReset,94.82445357224684,0.7468983352418336,Misconfiguration
2025-05-03 13:34:07.427783,LoadBalancer,PacketDrop,11.580488934740774,0.5832957966100135,DDoSAttack
2025-05-03 13:34:37.427783,Firewall,ConfigError,33.466500998454485,0.1751661641507866,PowerIssue
2025-05-03 13:35:07.427783,BaseStation,PowerFailure,31.954906287840657,0.3404920865285342,HardwareFailure
2025-05-03 13:35:37.427783,LoadBalancer,Overload,15.118291933725423,0.3177743750266912,Misconfiguration
2025-05-03 13:36:07.427783,Switch,PacketDrop,81.03031373334709,0.261346913184336,PowerIssue
2025-05-03 13:36:37.427783,Server,HighLatency,75.987870403879,0.3431355535139661,Misconfiguration
2025-05-03 13:37:07.427783,BaseStation,ConnectionReset,48.44254708343991,0.514853288461121,DDoSAttack
2025-05-03 13:37:37.427783,BaseStation,HighLatency,53.77707777946096,0.854869024783276,NetworkCongestion
2025-05-03 13:38:07.427783,Firewall,Overload,5.954413800249625,0.7420326623937563,PowerIssue
2025-05-03 13:38:37.427783,BaseStation,HighLatency,55.55073523270456,0.8352497040162337,PowerIssue
2025-05-03 13:39:07.427783,Switch,HighLatency,79.13415240196365,0.8836037445630863,Misconfiguration
2025-05-03 13:39:37.427783,Switch,ConnectionReset,57.38275735838572,0.4161504560976072,NetworkCongestion
2025-05-03 13:40:07.427783,Router,ConnectionReset,26.53063701204189,0.3460262840267472,HardwareFailure
2025-05-03 13:40:37.427783,Switch,ConnectionReset,66.75482723343372,0.0576233816841618,NetworkCongestion
2025-05-03 13:41:07.427783,LoadBalancer,ConnectionReset,36.14884299652476,0.9304916218764344,HardwareFailure
2025-05-03 13:41:37.427783,BaseStation,HighLatency,54.48732842857352,0.0658230179381439,SoftwareBug
2025-05-03 13:42:07.427783,Switch,ConfigError,48.75653632789248,0.7411355153704704,DDoSAttack
2025-05-03 13:42:37.427783,Firewall,ConfigError,38.11750009651801,0.3781083044655872,NetworkCongestion
2025-05-03 13:43:07.427783,Router,ConnectionReset,71.88779803941351,0.9487807744991864,HardwareFailure
2025-05-03 13:43:37.427783,BaseStation,PowerFailure,88.38761119858817,0.419602020934129,Misconfiguration
2025-05-03 13:44:07.427783,Router,PacketDrop,0.5212518476924943,0.8166083513547164,HardwareFailure
2025-05-03 13:44:37.427783,BaseStation,Overload,93.36165192303672,0.2826548321636766,SoftwareBug
2025-05-03 13:45:07.427783,Firewall,PowerFailure,51.151513608322496,0.2990887172438466,HardwareFailure
2025-05-03 13:45:37.427783,Router,Overload,70.07318803632651,0.5955194098784342,DDoSAttack
2025-05-03 13:46:07.427783,Server,PowerFailure,85.56245661758771,0.9979826337074738,NetworkCongestion
2025-05-03 13:46:37.427783,LoadBalancer,PowerFailure,46.710369231427,0.5175724179791963,HardwareFailure
2025-05-03 13:47:07.427783,LoadBalancer,ConfigError,83.49740733648903,0.9363086363932904,NetworkCongestion
2025-05-03 13:47:37.427783,BaseStation,PacketDrop,17.761981945520223,0.7862498282487278,SoftwareBug
2025-05-03 13:48:07.427783,Server,PowerFailure,15.916753447981446,0.7958643141772349,HardwareFailure
2025-05-03 13:48:37.427783,Router,ConnectionReset,65.74713688561535,0.4359599891287641,HardwareFailure
2025-05-03 13:49:07.427783,Server,Overload,87.01430055517372,0.3865422501728006,SoftwareBug
2025-05-03 13:49:37.427783,Server,ConfigError,89.24261775360394,0.1919218080908153,DDoSAttack
2025-05-03 13:50:07.427783,Router,Overload,64.37404583772465,0.9639412669836536,HardwareFailure
2025-05-03 13:50:37.427783,Firewall,ConnectionReset,52.54892302093175,0.95939361244382,NetworkCongestion
2025-05-03 13:51:07.427783,Server,ConnectionReset,33.13930876965162,0.7470677343101828,DDoSAttack
2025-05-03 13:51:37.427783,Server,PowerFailure,98.00004155993314,0.2962524498526695,PowerIssue
2025-05-03 13:52:07.427783,Firewall,ConnectionReset,31.969568666625047,0.2451795403422821,DDoSAttack
2025-05-03 13:52:37.427783,Server,PacketDrop,74.41861072315932,0.9886102423869628,PowerIssue
2025-05-03 13:53:07.427783,Server,ConnectionReset,53.19817999050007,0.0665428151081775,NetworkCongestion
2025-05-03 13:53:37.427783,Server,PowerFailure,60.85123425253467,0.843564292141309,HardwareFailure
2025-05-03 13:54:07.427783,LoadBalancer,Overload,39.34805505886262,0.3554580004824746,NetworkCongestion
2025-05-03 13:54:37.427783,Switch,ConnectionReset,96.48231254722478,0.4188697197272205,SoftwareBug
2025-05-03 13:55:07.427783,Firewall,ConfigError,57.1682326099271,0.8319776487488372,NetworkCongestion
2025-05-03 13:55:37.427783,Server,ConfigError,93.778763045879,0.090603016005358,PowerIssue
2025-05-03 13:56:07.427783,LoadBalancer,ConfigError,0.7591416173914123,0.3541696785202571,DDoSAttack
2025-05-03 13:56:37.427783,Firewall,Overload,57.267058319112095,0.952024277169573,Misconfiguration
2025-05-03 13:57:07.427783,BaseStation,HighLatency,71.71868897252715,0.6990659127712564,SoftwareBug
2025-05-03 13:57:37.427783,BaseStation,ConfigError,74.50801711622181,0.7549391648058904,HardwareFailure
2025-05-03 13:58:07.427783,Server,ConfigError,90.49768817816812,0.7575053009554764,DDoSAttack
2025-05-03 13:58:37.427783,LoadBalancer,HighLatency,0.4401609003786277,0.0605700831639445,NetworkCongestion
2025-05-03 13:59:07.427783,LoadBalancer,Overload,0.0330159259476436,0.2032075932604311,SoftwareBug
2025-05-03 13:59:37.427783,Firewall,ConfigError,47.226346079521534,0.4912632560812118,PowerIssue
2025-05-03 14:00:07.427783,Firewall,PowerFailure,2.929370500537065,0.3681502324753751,HardwareFailure
2025-05-03 14:00:37.427783,LoadBalancer,Overload,97.45325536623746,0.4109122931328535,NetworkCongestion
2025-05-03 14:01:07.427783,Firewall,ConfigError,22.206517454139195,0.7814473786256726,DDoSAttack
2025-05-03 14:01:37.427783,LoadBalancer,ConfigError,47.26647293648447,0.0146792350677352,NetworkCongestion
2025-05-03 14:02:07.427783,Switch,HighLatency,6.113763001222361,0.6604919263212388,HardwareFailure
2025-05-03 14:02:37.427783,LoadBalancer,PowerFailure,52.20484161712585,0.0001102318018224,DDoSAttack
2025-05-03 14:03:07.427783,BaseStation,Overload,37.99561251474085,0.0630585255762437,Misconfiguration
2025-05-03 14:03:37.427783,Firewall,ConnectionReset,4.466002887722375,0.408286119837624,Misconfiguration
2025-05-03 14:04:07.427783,LoadBalancer,PacketDrop,33.51242666962248,0.8409485198048214,SoftwareBug
2025-05-03 14:04:37.427783,LoadBalancer,PowerFailure,39.14360202228556,0.1449957655644604,NetworkCongestion
2025-05-03 14:05:07.427783,Firewall,ConnectionReset,98.992149127494,0.5546214091286116,SoftwareBug
2025-05-03 14:05:37.427783,Switch,PowerFailure,20.788587191937545,0.6785052268267442,HardwareFailure
2025-05-03 14:06:07.427783,Switch,ConnectionReset,54.47796153700997,0.2295328841721605,DDoSAttack
2025-05-03 14:06:37.427783,Firewall,ConnectionReset,98.73155491986286,0.512330255269583,SoftwareBug
2025-05-03 14:07:07.427783,Router,PowerFailure,79.20192079401352,0.9114072831381924,NetworkCongestion
2025-05-03 14:07:37.427783,Firewall,HighLatency,99.33675008820887,0.5122285253655328,Misconfiguration
2025-05-03 14:08:07.427783,Firewall,PowerFailure,96.82983146601693,0.157323061787648,Misconfiguration
2025-05-03 14:08:37.427783,Switch,PowerFailure,48.95395420941543,0.6278142966875447,HardwareFailure
2025-05-03 14:09:07.427783,Switch,ConnectionReset,69.63758498705658,0.592200180008514,PowerIssue
2025-05-03 14:09:37.427783,Firewall,PacketDrop,11.04431269411511,0.0269547597981312,SoftwareBug
2025-05-03 14:10:07.427783,Firewall,ConnectionReset,44.11488250468019,0.0905944057475666,HardwareFailure
2025-05-03 14:10:37.427783,Firewall,ConfigError,80.90185422666974,0.1567813551410107,Misconfiguration
2025-05-03 14:11:07.427783,Switch,PowerFailure,50.53353209771434,0.1362890775618699,NetworkCongestion
2025-05-03 14:11:37.427783,Firewall,Overload,70.26990328172319,0.2594657705609331,NetworkCongestion
2025-05-03 14:12:07.427783,Firewall,PowerFailure,74.57513299842769,0.4541053232355679,DDoSAttack
2025-05-03 14:12:37.427783,Server,HighLatency,25.346914124289388,0.3717162978989844,PowerIssue
2025-05-03 14:13:07.427783,Router,Overload,87.56993729425655,0.8906498914045969,PowerIssue
2025-05-03 14:13:37.427783,BaseStation,ConnectionReset,45.9822430909179,0.6121094094063371,Misconfiguration
2025-05-03 14:14:07.427783,Router,HighLatency,21.018510362154373,0.8761443499618431,PowerIssue
2025-05-03 14:14:37.427783,Server,PowerFailure,86.54158817884438,0.5270393249175989,PowerIssue
2025-05-03 14:15:07.427783,BaseStation,ConnectionReset,41.781880610625365,0.0898704706893399,NetworkCongestion
2025-05-03 14:15:37.427783,Firewall,ConnectionReset,75.03124383797197,0.4632874490664348,DDoSAttack
2025-05-03 14:16:07.427783,Server,ConfigError,54.80330722215929,0.8220325468423649,SoftwareBug
2025-05-03 14:16:37.427783,Firewall,ConfigError,38.18717522345004,0.1941037671671081,NetworkCongestion
2025-05-03 14:17:07.427783,Switch,PacketDrop,80.98764150385693,0.0912142787526497,DDoSAttack
2025-05-03 14:17:37.427783,LoadBalancer,ConfigError,58.4469931644613,0.3294347383382601,NetworkCongestion
2025-05-03 14:18:07.427783,Server,Overload,39.05621024270317,0.3888978306401396,Misconfiguration
2025-05-03 14:18:37.427783,Switch,ConnectionReset,10.959787033512702,0.3062576764059044,DDoSAttack
2025-05-03 14:19:07.427783,Server,ConfigError,89.54453137667079,0.135240785624556,DDoSAttack
2025-05-03 14:19:37.427783,Server,PacketDrop,3.5469585341666554,0.2508398597217145,Misconfiguration
2025-05-03 14:20:07.427783,Switch,PowerFailure,86.31873483680562,0.6822824046021103,DDoSAttack
2025-05-03 14:20:37.427783,BaseStation,Overload,35.996152488315545,0.3859285162931639,SoftwareBug
2025-05-03 14:21:07.427783,Router,ConfigError,63.93387635014059,0.6325494446185558,HardwareFailure
2025-05-03 14:21:37.427783,Firewall,ConnectionReset,92.21997238356852,0.5363037799187325,PowerIssue
2025-05-03 14:22:07.427783,Server,PowerFailure,15.17066155038984,0.549052939857669,DDoSAttack
2025-05-03 14:22:37.427783,Firewall,ConnectionReset,56.69504756388102,0.2485495579477959,PowerIssue
2025-05-03 14:23:07.427783,LoadBalancer,PowerFailure,76.44328623701921,0.5215430327681816,NetworkCongestion
2025-05-03 14:23:37.427783,Switch,Overload,75.75838327190574,0.0235947138632017,NetworkCongestion
2025-05-03 14:24:07.427783,Firewall,ConnectionReset,52.5631914599504,0.4317437423249262,DDoSAttack
2025-05-03 14:24:37.427783,Switch,ConfigError,62.47394599064581,0.5726228231899151,DDoSAttack
2025-05-03 14:25:07.427783,Firewall,ConfigError,75.75269941328445,0.1819956213541093,DDoSAttack
2025-05-03 14:25:37.427783,Router,PacketDrop,84.10276377574118,0.2565585062489514,SoftwareBug
2025-05-03 14:26:07.427783,Router,PowerFailure,76.18130968758638,0.2195310198156194,DDoSAttack
2025-05-03 14:26:37.427783,Router,PacketDrop,35.40049431812427,0.0705579552654241,PowerIssue
2025-05-03 14:27:07.427783,Router,HighLatency,99.67264010577333,0.34785732114009,NetworkCongestion
2025-05-03 14:27:37.427783,Router,ConfigError,43.45026937193044,0.9789657664519394,NetworkCongestion
2025-05-03 14:28:07.427783,Router,PowerFailure,2.446470275893342,0.3538804064636101,DDoSAttack
2025-05-03 14:28:37.427783,Switch,Overload,36.2616951585462,0.4605366218369756,Misconfiguration
2025-05-03 14:29:07.427783,Server,PacketDrop,12.778295457384326,0.6530872509563752,HardwareFailure
2025-05-03 14:29:37.427783,Firewall,Overload,12.1442615728375,0.6484977511691071,DDoSAttack
2025-05-03 14:30:07.427783,Router,Overload,28.153504010689435,0.9498949800186242,SoftwareBug
2025-05-03 14:30:37.427783,Switch,Overload,5.337549417726084,0.8575641403991252,HardwareFailure
2025-05-03 14:31:07.427783,Switch,PacketDrop,68.8512188409563,0.7939506871051523,HardwareFailure
2025-05-03 14:31:37.427783,Switch,HighLatency,7.398888420190508,0.9516272257783106,DDoSAttack
2025-05-03 14:32:07.427783,Server,PacketDrop,20.32895554359562,0.2307653854831716,SoftwareBug
2025-05-03 14:32:37.427783,Firewall,ConnectionReset,9.289971449411938,0.6170541946217926,PowerIssue
2025-05-03 14:33:07.427783,Server,ConfigError,6.316773090303107,0.8871967667221563,DDoSAttack
2025-05-03 14:33:37.427783,BaseStation,PacketDrop,26.775166553954165,0.6241381582781018,NetworkCongestion
2025-05-03 14:34:07.427783,Switch,PacketDrop,57.189896766037,0.9774204746068696,SoftwareBug
2025-05-03 14:34:37.427783,BaseStation,HighLatency,96.46855564468416,0.100352713906379,NetworkCongestion
2025-05-03 14:35:07.427783,LoadBalancer,ConnectionReset,87.55566543496063,0.4393305027932003,DDoSAttack
2025-05-03 14:35:37.427783,Router,PacketDrop,87.59339254453248,0.9773629079086362,DDoSAttack
2025-05-03 14:36:07.427783,Router,ConfigError,17.606703603765762,0.3795680285699258,Misconfiguration
2025-05-03 14:36:37.427783,Server,ConfigError,26.49071934978201,0.7395563750993044,HardwareFailure
2025-05-03 14:37:07.427783,Firewall,PacketDrop,7.63933167953057,0.0304029010786491,Misconfiguration
2025-05-03 14:37:37.427783,BaseStation,Overload,77.84683399151851,0.6948371146303131,HardwareFailure
2025-05-03 14:38:07.427783,Firewall,Overload,6.981630148556195,0.9346267325275784,PowerIssue
2025-05-03 14:38:37.427783,Server,ConnectionReset,55.66956708208532,0.3827062851900027,SoftwareBug
2025-05-03 14:39:07.427783,Router,ConfigError,24.78755723239508,0.0212998379269294,PowerIssue
2025-05-03 14:39:37.427783,Firewall,Overload,24.34456340287448,0.0279098043954838,HardwareFailure
2025-05-03 14:40:07.427783,Firewall,ConfigError,99.07250552476052,0.892023305711089,DDoSAttack
2025-05-03 14:40:37.427783,Router,ConnectionReset,75.67798069785374,0.7225161070962618,Misconfiguration
2025-05-03 14:41:07.427783,BaseStation,ConnectionReset,83.69393582910502,0.1066863842265798,HardwareFailure
2025-05-03 14:41:37.427783,Router,Overload,57.19826853440127,0.0545902770511965,DDoSAttack
2025-05-03 14:42:07.427783,Firewall,PacketDrop,87.10142873937492,0.8048253636154794,PowerIssue
2025-05-03 14:42:37.427783,BaseStation,PowerFailure,64.54905391663529,0.809860632805359,DDoSAttack
2025-05-03 14:43:07.427783,BaseStation,HighLatency,94.61737047963452,0.120521839792049,DDoSAttack
2025-05-03 14:43:37.427783,Router,PowerFailure,28.13385860456368,0.3015204038886367,PowerIssue
2025-05-03 14:44:07.427783,Firewall,PowerFailure,59.5319545782895,0.7800260645738896,Misconfiguration
2025-05-03 14:44:37.427783,Server,ConfigError,69.01313479368922,0.5254120709540063,DDoSAttack
2025-05-03 14:45:07.427783,Firewall,ConnectionReset,39.29373050278067,0.9565848607252994,Misconfiguration
2025-05-03 14:45:37.427783,Switch,ConfigError,87.97079824040533,0.4810626453460049,DDoSAttack
2025-05-03 14:46:07.427783,LoadBalancer,Overload,97.98031631041545,0.6769579375655126,DDoSAttack
2025-05-03 14:46:37.427783,Server,HighLatency,49.37694913726616,0.5097833657415842,PowerIssue
2025-05-03 14:47:07.427783,BaseStation,Overload,39.06406548043391,0.9429654956850456,HardwareFailure
2025-05-03 14:47:37.427783,Server,PacketDrop,47.19379285564587,0.3986590920676088,HardwareFailure
2025-05-03 14:48:07.427783,BaseStation,HighLatency,85.27367457319316,0.2297964551786,SoftwareBug
2025-05-03 14:48:37.427783,BaseStation,ConfigError,64.54684255181677,0.3266338602809931,PowerIssue
2025-05-03 14:49:07.427783,Server,ConfigError,4.477237251809507,0.8527752041652292,SoftwareBug
2025-05-03 14:49:37.427783,BaseStation,Overload,54.216991044571486,0.4979385635121334,DDoSAttack
2025-05-03 14:50:07.427783,BaseStation,ConfigError,1.7300122740969814,0.354252303502239,PowerIssue
2025-05-03 14:50:37.427783,Switch,ConfigError,77.85353710034055,0.5442600218094829,SoftwareBug
2025-05-03 14:51:07.427783,Firewall,PowerFailure,32.83122735424637,0.1332297072768423,NetworkCongestion
2025-05-03 14:51:37.427783,Firewall,PacketDrop,47.200748211732936,0.005359304625596,HardwareFailure
2025-05-03 14:52:07.427783,LoadBalancer,PowerFailure,79.8678105907632,0.2805846836934907,HardwareFailure
2025-05-03 14:52:37.427783,LoadBalancer,ConfigError,4.644881728576156,0.6050057197835423,NetworkCongestion
2025-05-03 14:53:07.427783,Switch,ConnectionReset,15.854153559161045,0.7116807696613873,Misconfiguration
2025-05-03 14:53:37.427783,LoadBalancer,PowerFailure,39.796037644511486,0.8266109663519666,NetworkCongestion
2025-05-03 14:54:07.427783,Server,ConfigError,22.99251635455606,0.9266635593944696,HardwareFailure
2025-05-03 14:54:37.427783,Router,ConfigError,33.79014257750631,0.412112346964768,PowerIssue
2025-05-03 14:55:07.427783,Router,PacketDrop,99.8174737892465,0.7405167995574546,SoftwareBug
2025-05-03 14:55:37.427783,Router,Overload,82.54144375738107,0.0746729301980625,HardwareFailure
2025-05-03 14:56:07.427783,Switch,HighLatency,88.39018149601085,0.05752999877208,NetworkCongestion
2025-05-03 14:56:37.427783,Switch,PowerFailure,93.70546335657754,0.1247979919861566,PowerIssue
2025-05-03 14:57:07.427783,BaseStation,PowerFailure,34.093588031419564,0.4485690978307624,HardwareFailure
